,ca_au,ca_nz,ca_uk,ca_us,au_nz,au_uk,au_us,nz_uk,nz_us,uk_us,mixed_ca,mixed_au,mixed_nz,mixed_uk,mixed_us,za_mixed,za_ca,za_au,za_nz,za_uk,za_us,base_mixed,base_ca,base_au,base_nz,base_uk,base_us,base_za
0,4.272699573256837,8.305392886508095,3.3506455975028815,4.257092019710984,6.641225268933719,3.708892205162751,0.8084452001156953,4.97080298101777,5.900593900830351,3.1050319831672897,7.4182087533963745,3.236806768124997,7.241465499875172,6.362392882261205,3.5334926476601902,8.068844411171964,4.280633168386552,5.528337263338589,4.956718389140126,1.821992482762216,4.899463804345211,24.749294471772888,25.40797176762892,25.30302435122902,25.191678892383162,25.074212765816885,25.433667566581374,25.249758094423616
1,4.842327769646192,5.802151278336671,8.03439887056257,7.732614124185117,3.581062681218888,4.257094425676283,3.837244222635946,2.642525657995322,7.093891919243513,6.599685468507912,3.4080359304081496,1.8188218653515738,3.70165642316127,5.217617889540451,4.993974389159003,3.3246016963680796,5.478302466887071,3.0598982072989953,6.506126506332268,6.991449615417722,2.5468953354715396,23.516204440028723,24.20607632396923,24.692040563750002,24.4163393096989,25.019710923548214,25.07229451203866,24.13651772057102
2,9.060752190682265,7.0675484119815914,5.070524829784414,5.964041717768226,6.189395438393618,5.571857911851935,4.036760454093851,7.657179161175709,6.88194425606406,1.5497651565786668,4.747625696204856,5.232306625488311,2.911457303474198,4.871336053240174,4.364609651916978,2.0912953809477366,3.415279910015159,5.7477644254756255,4.822732442035256,3.3072399472721807,3.3155441273276804,26.72715215345067,26.355061078845846,27.576333112953566,26.637942040747483,26.811887157687135,26.749728651536078,25.885422217072932
3,6.492721899131622,8.408729331689502,6.938485079383055,4.558823121705709,3.5062067956194145,2.5118091512540355,5.212473645512332,5.87720692457977,5.035005103085266,7.172795486305619,4.562000995959731,5.096206391746841,8.390437994415253,3.981434773746647,7.097222540744273,5.96667973925923,2.9480525335009866,5.2191170165548915,6.006092153107472,6.658052451458654,1.7479738752113856,25.505711107145537,26.29484735921984,26.095125572664003,26.581493976681205,26.757732168440125,25.824308950087715,26.434538667613122
4,6.267254726269343,4.1561493876532944,4.194909693289119,4.826736337511868,6.209829916834037,3.7500965677405462,5.740557002214776,2.4683771976778472,8.128413649843216,6.685221088145403,4.903680317616941,2.9351970996541974,3.5213394601501697,1.3401096902515794,6.728419782472299,6.013762606902707,1.1993402849618053,7.321144168199993,5.075257267963243,5.356457079890935,5.07412937028712,24.060051906335012,24.54449995987338,24.72261909314098,25.150201861447155,24.93582729295539,25.107595879008834,24.297220518490164
5,4.676866413183412,1.090482409253968,5.8039877560016775,3.442195704467256,4.772250088246881,4.956575347056308,5.476788420983448,4.960499956341239,4.524040733359331,8.633283454474055,6.649970310495573,2.807268284894662,7.080404413252808,7.621236684503778,5.925224972952897,4.680393896587307,3.7791108365425643,1.879026107110119,3.476333021621777,3.390360295457132,5.77028302999118,27.6952369290637,26.94901241814244,27.214729070927433,26.953420947037166,28.537976195814057,27.178910643509347,27.058157837240532
6,7.503876576093613,5.916384086433448,6.044012627124318,7.20394678464462,3.7582238316944334,3.4324226027742872,5.670888282433248,5.547980218748135,2.3406349323925406,7.818029952823156,1.8936917958916106,6.223647339784601,4.10199541928673,5.624619635599713,5.315036018337105,1.1163719542856871,2.9127074344390476,5.607931429677534,3.2988506712773376,5.582661064314194,4.393365100403839,25.44113383334513,25.645330047694394,26.39484594926563,25.06828910814537,26.081662408324128,25.670862441220528,25.946512338912235
7,5.863490151636825,4.494765899937642,2.2219816523740317,3.951188313107014,7.86438192960645,5.323431426617226,7.515906507918695,3.076541998922578,8.252189153276323,5.816364628440391,1.1979601344563156,5.196760554612554,3.8019348891575864,1.1134252751115936,4.911368362341707,3.754054810781297,2.5778452041560236,7.947460445021049,6.335080598442441,4.655881580205744,2.6520974785125726,26.470521897501104,26.16623144586571,27.34795624992045,26.531018846853115,27.044473307648392,27.59696436747567,26.15394301149034
8,5.677090548655378,4.93970314188219,7.28871428097684,3.443379266461978,4.55552546597861,3.176911469061535,5.035837826266695,3.559191267057726,6.971758186476741,7.836281361733889,2.263169167731555,5.966013965350587,3.4470619692684266,6.535341838917638,5.480177106680414,2.6547132346614237,4.903457008948124,7.014110961295512,2.857562018700541,6.29402340371882,7.95024682212657,24.695827462545402,24.314597057449607,25.4538306106707,24.64176936788975,25.785593887263193,24.68291916939361,25.13836687665426
9,2.7277417092615592,6.401867882195893,2.6492685904072637,5.593406298037254,5.8782431739601915,3.187147952094297,7.88769058520736,8.39591884187426,8.362755930097888,6.9076845395153095,2.6869338136115353,0.4250978718071994,5.517728047585214,3.348092766967239,7.658049863602451,3.7576869419528243,1.6023016977007898,3.900849395606429,6.707967713345482,3.0868176278539146,4.138461097828443,24.47939072973759,23.448830039241134,24.34343738113742,24.459868711473707,25.064600489146365,25.4409081395687,24.393504206846885
10,4.625099378206343,3.512540478926161,4.336134002517922,6.253785549762233,4.014512232245813,4.382060464116228,3.7197565948047115,0.8293585736627963,7.271656752026047,7.7929454087403975,2.396619281853031,2.9282519325765084,3.7207003778181496,4.424850284931121,4.213931515619174,4.663607492655453,3.5652064475335417,7.496546618829209,6.803752749548064,7.575470974255462,7.585794071466097,26.558086603499547,25.19135640205489,26.472662119901173,26.711410699922858,27.165771768362685,26.861255930304857,25.852499702903984
11,6.4522290504904944,5.799181099537133,5.287654647925787,7.660726854831158,1.0736741566248615,4.968652130854864,5.952017902685361,5.2143127452049125,6.603052988369462,2.7186177224601744,2.879560432959386,3.7712037131814813,2.9779485133029655,4.69952320770362,6.911911046294445,4.379162260517569,2.8386102335453405,6.841863726180506,6.590829347575502,3.51183757758448,5.649826682011422,24.993167813250196,24.654301476254314,25.120351151583147,25.241248536493792,25.829008971375384,25.17205971359998,24.86950577278366
12,1.914077879573557,5.568712715797623,7.073055936088449,6.592755938268295,3.905692876564256,5.557517472660024,5.879133408253497,1.7831963516007774,4.212281280878678,3.6895685258416986,5.776218958423698,5.122342926475332,3.8190422625571343,3.6301383807532206,0.8684015586408453,3.869951175360255,5.78017145331531,6.328697322695587,7.166078472315372,7.436255983316754,4.188646111583348,25.671860619104304,25.553860840244056,26.120512726255832,26.0896081539909,26.0917030553772,26.10151089038597,25.83172753172787
13,3.7058066479015572,6.795223128581367,7.048201190179049,2.3952141265378297,5.640861920506331,4.012671820492619,3.6181801705453576,8.19855196888419,8.3170635044986,5.783613294871215,0.7118785659028319,3.9233748164482543,6.8647495289164695,7.4665779914632715,2.7952073815182787,1.0275766188749489,0.8662408725828801,3.395615436808719,5.952210680070559,6.983344534633736,3.0354603818880475,24.965381829419933,24.37868950537789,25.604476494963173,24.824385833788725,25.276443410648117,24.592137338751172,24.45203846279986
